model,meta-llama/Meta-Llama-3.1-70B-Instruct
tensor_parallel_size,8
timestamp,2026-07-20T06:44:45.962263+00:00

Build Times
provider,build_time_s
torchinferno,0.0

few_shot
metric,torchinferno,winner
ttft_median_ms,46.45,
ttft_p99_ms,259.58,
tpot_median_ms,43.36,
tpot_p99_ms,256.58,
e2e_median_ms,75.73,
e2e_p99_ms,305.88,
throughput_median_tps,17.60,
total_output_tokens,1466,
num_requests,1000,
correctness_rate,0.98,

self_consistency
metric,torchinferno,winner
ttft_median_ms,32.47,
ttft_p99_ms,135.04,
tpot_median_ms,0.00,
tpot_p99_ms,0.00,
e2e_median_ms,48.63,
e2e_p99_ms,164.20,
throughput_median_tps,20.56,
total_output_tokens,1000,
num_requests,1000,
correctness_rate,1.00,
unique_final_answers,1,

multi_turn
metric,torchinferno,winner
ttft_median_ms,42.13,
ttft_p99_ms,327.23,
tpot_median_ms,37.75,
tpot_p99_ms,324.90,
e2e_median_ms,69.37,
e2e_p99_ms,370.25,
throughput_median_tps,17.85,
total_output_tokens,1458,
num_requests,1000,
correctness_rate,0.98,
ttft_first_turn_ms,95.61,
ttft_last_turn_ms,51.86,
ttft_growth_ratio,0.54,
ttft_first_turn_median_ms,58.10,
ttft_first_turn_p99_ms,230.35,
ttft_last_turn_median_ms,42.04,
ttft_last_turn_p99_ms,341.88,

tree_of_thought
metric,torchinferno,winner
ttft_median_ms,28.46,
ttft_p99_ms,119.49,
tpot_median_ms,18.94,
tpot_p99_ms,23.00,
e2e_median_ms,41.65,
e2e_p99_ms,131.29,
throughput_median_tps,33.37,
total_output_tokens,1470,
num_requests,992,
correctness_rate,0.97,

long_output
metric,torchinferno,winner
ttft_median_ms,48.61,
ttft_p99_ms,266.85,
tpot_median_ms,14.83,
tpot_p99_ms,26.72,
e2e_median_ms,612.52,
e2e_p99_ms,1218.26,
throughput_median_tps,61.74,
total_output_tokens,36715,
num_requests,1000,
correctness_rate,1.00,

Per-Request Raw Data
provider,benchmark,request_idx,completion_idx,ttft_ms,tpot_ms,e2e_latency_ms,output_tokens,throughput_tps,correct,metadata_branch_idx,metadata_candidate_idx,metadata_conversation_idx,metadata_depth_idx,metadata_digit_len,metadata_max_tokens,metadata_request_idx,metadata_request_kind,metadata_tree_idx,metadata_turn_idx,response_text
torchinferno,self_consistency,989,917,27.83,0.00,46.21,1,21.64,1,,,,,,,989,,,,391
torchinferno,self_consistency,974,918,42.27,0.00,59.26,1,16.87,1,,,,,,,974,,,,391
torchinferno,self_consistency,977,919,35.63,0.00,57.78,1,17.31,1,,,,,,,977,,,,391
torchinferno,self_consistency,982,920,33.74,0.00,55.34,1,18.07,1,,,,,,,982,,,,391
torchinferno,self_consistency,991,921,41.31,0.00,52.49,1,19.05,1,,,,,,,991,,,,391
torchinferno,self_consistency,999,922,32.41,0.00,43.59,1,22.94,1,,,,,,,999,,,,391
torchinferno,self_consistency,56,923,53.90,0.00,65.39,1,15.29,1,,,,,,,56,,,,391
torchinferno,self_consistency,997,924,39.61,0.00,45.05,1,22.20,1,,,,,,,997,,,,391
torchinferno,self_consistency,998,925,32.29,0.00,44.66,1,22.39,1,,,,,,,998,,,,391
torchinferno,self_consistency,995,926,41.34,0.00,47.08,1,21.24,1,,,,,,,995,,,,391
torchinferno,self_consistency,994,927,35.96,0.00,48.36,1,20.68,1,,,,,,,994,,,,391
torchinferno,self_consistency,996,928,32.79,0.00,46.47,1,21.52,1,,,,,,,996,,,,391
torchinferno,self_consistency,57,929,41.08,0.00,50.97,1,19.62,1,,,,,,,57,,,,391
torchinferno,self_consistency,58,930,19.70,0.00,29.74,1,33.62,1,,,,,,,58,,,,391
torchinferno,self_consistency,59,931,23.32,0.00,33.02,1,30.28,1,,,,,,,59,,,,391
torchinferno,self_consistency,60,932,29.62,0.00,39.00,1,25.64,1,,,,,,,60,,,,391
torchinferno,self_consistency,61,933,16.24,0.00,25.84,1,38.70,1,,,,,,,61,,,,391
torchinferno,self_consistency,62,934,21.27,0.00,31.08,1,32.18,1,,,,,,,62,,,,391
torchinferno,self_consistency,63,935,27.95,0.00,37.72,1,26.51,1,,,,,,,63,,,,391
torchinferno,self_consistency,64,936,33.37,0.00,42.94,1,23.29,1,,,,,,,64,,,,391
torchinferno,self_consistency,65,937,18.10,0.00,28.07,1,35.63,1,,,,,,,65,,,,391
torchinferno,self_consistency,66,938,23.24,0.00,32.60,1,30.68,1,,,,,,,66,,,,391
torchinferno,self_consistency,67,939,21.80,0.00,33.30,1,30.03,1,,,,,,,67,,,,391
torchinferno,self_consistency,68,940,26.15,0.00,35.98,1,27.79,1,,,,,,,68,,,,391
torchinferno,self_consistency,69,941,29.72,0.00,39.64,1,25.23,1,,,,,,,69,,,,391
torchinferno,self_consistency,70,942,13.72,0.00,24.11,1,41.47,1,,,,,,,70,,,,391
torchinferno,self_consistency,71,943,19.76,0.00,29.39,1,34.02,1,,,,,,,71,,,,391
torchinferno,self_consistency,72,944,24.71,0.00,34.45,1,29.03,1,,,,,,,72,,,,391
torchinferno,self_consistency,73,945,30.74,0.00,39.37,1,25.40,1,,,,,,,73,,,,391
torchinferno,self_consistency,74,946,14.28,0.00,24.61,1,40.64,1,,,,,,,74,,,,391
torchinferno,self_consistency,75,947,20.05,0.00,29.64,1,33.74,1,,,,,,,75,,,,391
torchinferno,self_consistency,76,948,24.95,0.00,34.71,1,28.81,1,,,,,,,76,,,,391
torchinferno,self_consistency,78,949,14.41,0.00,24.03,1,41.62,1,,,,,,,78,,,,391
torchinferno,self_consistency,77,950,29.74,0.00,39.52,1,25.30,1,,,,,,,77,,,,391
torchinferno,self_consistency,79,951,18.90,0.00,28.47,1,35.13,1,,,,,,,79,,,,391
torchinferno,self_consistency,80,952,24.20,0.00,34.00,1,29.41,1,,,,,,,80,,,,391
torchinferno,self_consistency,82,953,15.44,0.00,24.03,1,41.61,1,,,,,,,82,,,,391
torchinferno,self_consistency,81,954,30.36,0.00,39.15,1,25.54,1,,,,,,,81,,,,391
torchinferno,self_consistency,83,955,20.19,0.00,30.56,1,32.72,1,,,,,,,83,,,,391
torchinferno,self_consistency,84,956,26.30,0.00,36.02,1,27.76,1,,,,,,,84,,,,391
torchinferno,self_consistency,86,957,14.83,0.00,24.40,1,40.98,1,,,,,,,86,,,,391
torchinferno,self_consistency,85,958,30.95,0.00,40.95,1,24.42,1,,,,,,,85,,,,391
torchinferno,self_consistency,87,959,19.43,0.00,29.23,1,34.21,1,,,,,,,87,,,,391
torchinferno,self_consistency,88,960,23.08,0.00,33.07,1,30.24,1,,,,,,,88,,,,391
torchinferno,self_consistency,89,961,29.09,0.00,38.93,1,25.69,1,,,,,,,89,,,,391
torchinferno,self_consistency,90,962,30.83,0.00,39.37,1,25.40,1,,,,,,,90,,,,391
torchinferno,self_consistency,91,963,27.29,0.00,37.39,1,26.75,1,,,,,,,91,,,,391
torchinferno,self_consistency,92,964,26.97,0.00,36.59,1,27.33,1,,,,,,,92,,,,391
torchinferno,self_consistency,93,965,25.56,0.00,34.99,1,28.58,1,,,,,,,93,,,,391
torchinferno,self_consistency,94,966,24.99,0.00,37.70,1,26.52,1,,,,,,,94,,,,391
torchinferno,self_consistency,95,967,28.96,0.00,38.30,1,26.11,1,,,,,,,95,,,,391
torchinferno,self_consistency,96,968,18.15,0.00,27.66,1,36.16,1,,,,,,,96,,,,391
torchinferno,self_consistency,97,969,22.05,0.00,31.57,1,31.67,1,,,,,,,97,,,,391
torchinferno,self_consistency,98,970,26.24,0.00,35.88,1,27.87,1,,,,,,,98,,,,391
torchinferno,self_consistency,99,971,31.17,0.00,40.67,1,24.59,1,,,,,,,99,,,,391
torchinferno,self_consistency,100,972,14.66,0.00,24.57,1,40.71,1,,,,,,,100,,,,391
torchinferno,self_consistency,101,973,19.49,0.00,29.15,1,34.31,1,,,,,,,101,,,,391
torchinferno,self_consistency,102,974,23.55,0.00,34.73,1,28.79,1,,,,,,,102,,,,391
torchinferno,self_consistency,103,975,27.75,0.00,37.43,1,26.72,1,,,,,,,103,,,,391
torchinferno,self_consistency,105,976,14.62,0.00,23.37,1,42.78,1,,,,,,,105,,,,391
torchinferno,self_consistency,104,977,34.05,0.00,42.46,1,23.55,1,,,,,,,104,,,,391
torchinferno,self_consistency,106,978,20.12,0.00,29.70,1,33.67,1,,,,,,,106,,,,391
torchinferno,self_consistency,107,979,24.71,0.00,34.45,1,29.03,1,,,,,,,107,,,,391
torchinferno,self_consistency,108,980,29.93,0.00,39.48,1,25.33,1,,,,,,,108,,,,391
torchinferno,self_consistency,109,981,14.69,0.00,24.45,1,40.90,1,,,,,,,109,,,,391
torchinferno,self_consistency,110,982,19.21,0.00,28.86,1,34.65,1,,,,,,,110,,,,391
torchinferno,self_consistency,111,983,24.44,0.00,34.10,1,29.33,1,,,,,,,111,,,,391
torchinferno,self_consistency,112,984,29.31,0.00,38.79,1,25.78,1,,,,,,,112,,,,391
torchinferno,self_consistency,113,985,14.19,0.00,23.83,1,41.97,1,,,,,,,113,,,,391
torchinferno,self_consistency,114,986,19.18,0.00,28.67,1,34.88,1,,,,,,,114,,,,391
torchinferno,self_consistency,115,987,23.56,0.00,33.14,1,30.17,1,,,,,,,115,,,,391
torchinferno,self_consistency,116,988,27.49,0.00,36.82,1,27.16,1,,,,,,,116,,,,391
torchinferno,self_consistency,117,989,13.00,0.00,22.72,1,44.01,1,,,,,,,117,,,,391
torchinferno,self_consistency,118,990,17.00,0.00,26.40,1,37.89,1,,,,,,,118,,,,391
torchinferno,self_consistency,119,991,21.31,0.00,30.89,1,32.37,1,,,,,,,119,,,,391
torchinferno,self_consistency,120,992,25.19,0.00,34.92,1,28.64,1,,,,,,,120,,,,391
torchinferno,self_consistency,121,993,29.46,0.00,41.18,1,24.29,1,,,,,,,121,,,,391
torchinferno,self_consistency,122,994,41.98,0.00,53.47,1,18.70,1,,,,,,,122,,,,391
torchinferno,self_consistency,123,995,26.68,0.00,38.66,1,25.86,1,,,,,,,123,,,,391
torchinferno,self_consistency,124,996,14.39,0.00,23.78,1,42.04,1,,,,,,,124,,,,391
torchinferno,self_consistency,125,997,19.26,0.00,29.05,1,34.42,1,,,,,,,125,,,,391
torchinferno,self_consistency,126,998,23.89,0.00,33.32,1,30.01,1,,,,,,,126,,,,391
torchinferno,self_consistency,127,999,26.21,0.00,37.24,1,26.85,1,,,,,,,127,,,,391
torchinferno,multi_turn,0,0,18.47,0.00,27.93,1,35.80,1,,,0,,,,0,,,0,28
torchinferno,multi_turn,1,1,156.74,23.50,180.24,2,11.10,1,,,0,,,,1,,,1,2509
torchinferno,multi_turn,2,2,25.43,0.00,40.55,1,24.66,1,,,0,,,,2,,,2,21
torchinferno,multi_turn,3,3,27.51,0.00,36.44,1,27.44,1,,,0,,,,3,,,3,39
torchinferno,multi_turn,4,4,34.37,0.00,42.74,1,23.40,1,,,0,,,,4,,,4,797
torchinferno,multi_turn,5,5,32.90,29.64,62.53,2,31.98,1,,,0,,,,5,,,5,1862
torchinferno,multi_turn,6,6,32.58,37.81,70.39,2,28.41,1,,,0,,,,6,,,6,2905
torchinferno,multi_turn,7,7,37.11,27.71,64.82,2,30.86,1,,,0,,,,7,,,7,6440
torchinferno,multi_turn,88,8,19.03,0.00,29.58,1,33.80,1,,,11,,,,88,,,0,31
torchinferno,multi_turn,89,9,24.89,0.00,40.90,1,24.45,1,,,11,,,,89,,,1,39
torchinferno,multi_turn,90,10,24.91,0.00,36.33,1,27.52,1,,,11,,,,90,,,2,16
torchinferno,multi_turn,91,11,30.55,0.00,42.44,1,23.56,1,,,11,,,,91,,,3,41
torchinferno,multi_turn,92,12,32.09,0.00,43.21,1,23.15,1,,,11,,,,92,,,4,127
torchinferno,multi_turn,93,13,37.25,0.00,49.91,1,20.03,1,,,11,,,,93,,,5,260
torchinferno,multi_turn,94,14,35.09,40.63,75.72,2,26.41,1,,,11,,,,94,,,6,2032
torchinferno,multi_turn,95,15,29.88,0.00,47.81,1,20.92,1,,,11,,,,95,,,7,49
torchinferno,multi_turn,64,16,65.50,0.00,76.46,1,13.08,1,,,8,,,,64,,,0,423
torchinferno,multi_turn,65,17,23.95,0.00,41.73,1,23.96,1,,,8,,,,65,,,1,84
torchinferno,multi_turn,66,18,23.66,0.00,35.83,1,27.91,1,,,8,,,,66,,,2,456
torchinferno,multi_turn,67,19,30.28,0.00,42.16,1,23.72,1,,,8,,,,67,,,3,673
torchinferno,multi_turn,68,20,32.13,0.00,43.07,1,23.22,1,,,8,,,,68,,,4,212
torchinferno,multi_turn,69,21,35.58,34.20,69.77,2,28.67,1,,,8,,,,69,,,5,1940
torchinferno,multi_turn,70,22,34.49,0.00,52.32,1,19.11,1,,,8,,,,70,,,6,33
torchinferno,multi_turn,71,23,33.82,0.00,52.34,1,19.11,1,,,8,,,,71,,,7,186
torchinferno,multi_turn,32,24,129.27,0.00,138.98,1,7.20,1,,,4,,,,32,,,0,565
torchinferno,multi_turn,33,25,25.24,0.00,43.33,1,23.08,1,,,4,,,,33,,,1,11
torchinferno,multi_turn,34,26,24.19,0.00,33.79,1,29.59,1,,,4,,,,34,,,2,178
torchinferno,multi_turn,35,27,32.56,0.00,42.43,1,23.57,1,,,4,,,,35,,,3,20
torchinferno,multi_turn,36,28,33.04,27.41,60.45,2,33.08,1,,,4,,,,36,,,4,1521
torchinferno,multi_turn,37,29,34.83,0.00,57.13,1,17.51,1,,,4,,,,37,,,5,888
torchinferno,multi_turn,38,30,31.02,0.00,49.90,1,20.04,1,,,4,,,,38,,,6,977
torchinferno,multi_turn,39,31,31.71,29.67,61.38,2,32.58,1,,,4,,,,39,,,7,3011
torchinferno,multi_turn,80,32,34.97,20.91,55.89,2,35.79,1,,,10,,,,80,,,0,1868
torchinferno,multi_turn,81,33,29.85,24.35,54.21,2,36.90,1,,,10,,,,81,,,1,1371
torchinferno,multi_turn,82,34,27.63,0.00,42.84,1,23.34,1,,,10,,,,82,,,2,43
torchinferno,multi_turn,83,35,25.69,0.00,42.54,1,23.51,1,,,10,,,,83,,,3,53
torchinferno,multi_turn,84,36,32.91,0.00,47.92,1,20.87,1,,,10,,,,84,,,4,6
torchinferno,multi_turn,85,37,34.45,0.00,52.12,1,19.18,1,,,10,,,,85,,,5,48
torchinferno,multi_turn,86,38,34.73,0.00,50.65,1,19.74,1,,,10,,,,86,,,6,385
torchinferno,multi_turn,87,39,37.44,0.00,48.01,1,20.83,1,,,10,,,,87,,,7,557
torchinferno,multi_turn,24,40,144.14,0.00,156.00,1,6.41,1,,,3,,,,24,,,0,148
torchinferno,multi_turn,25,41,23.53,0.00,38.74,1,25.82,1,,,3,,,,25,,,1,188
torchinferno,multi_turn,26,42,26.71,0.00,39.37,1,25.40,1,,,3,,,,26,,,2,39
torchinferno,multi_turn,27,43,31.69,23.60,55.29,2,36.18,1,,,3,,,,27,,,3,1268
torchinferno,multi_turn,28,44,46.19,0.00,64.67,1,15.46,1,,,3,,,,28,,,4,37
torchinferno,multi_turn,29,45,35.09,0.00,48.22,1,20.74,1,,,3,,,,29,,,5,74
torchinferno,multi_turn,30,46,41.94,0.00,49.30,1,20.28,1,,,3,,,,30,,,6,37
torchinferno,multi_turn,31,47,39.72,0.00,52.67,1,18.99,1,,,3,,,,31,,,7,42
torchinferno,multi_turn,8,48,25.57,16.67,42.24,2,47.35,1,,,1,,,,8,,,0,1085
torchinferno,multi_turn,9,49,141.05,20.36,161.41,2,12.39,1,,,1,,,,9,,,1,1105
torchinferno,multi_turn,10,50,31.73,0.00,42.69,1,23.42,1,,,1,,,,10,,,2,43
torchinferno,multi_turn,11,51,40.38,0.00,56.21,1,17.79,1,,,1,,,,11,,,3,8
torchinferno,multi_turn,12,52,26.16,0.00,42.58,1,23.48,1,,,1,,,,12,,,4,26
torchinferno,multi_turn,13,53,32.76,0.00,45.32,1,22.06,1,,,1,,,,13,,,5,50
torchinferno,multi_turn,14,54,35.02,35.06,70.08,2,28.54,1,,,1,,,,14,,,6,2339
torchinferno,multi_turn,15,55,52.20,34.23,86.43,2,23.14,1,,,1,,,,15,,,7,2914
torchinferno,multi_turn,56,56,81.03,22.18,103.21,2,19.38,1,,,7,,,,56,,,0,1092
torchinferno,multi_turn,57,57,29.30,27.36,56.66,2,35.30,1,,,7,,,,57,,,1,1831
torchinferno,multi_turn,58,58,23.83,28.84,52.67,2,37.97,1,,,7,,,,58,,,2,1943
torchinferno,multi_turn,59,59,30.85,31.06,61.91,2,32.30,1,,,7,,,,59,,,3,2904
torchinferno,multi_turn,60,60,34.63,0.00,49.47,1,20.21,1,,,7,,,,60,,,4,114
torchinferno,multi_turn,61,61,36.62,0.00,53.86,1,18.57,1,,,7,,,,61,,,5,6
torchinferno,multi_turn,62,62,33.83,0.00,50.61,1,19.76,1,,,7,,,,62,,,6,93
torchinferno,multi_turn,63,63,32.34,0.00,49.47,1,20.21,1,,,7,,,,63,,,7,38
torchinferno,multi_turn,72,64,50.13,0.00,61.79,1,16.18,1,,,9,,,,72,,,0,25
torchinferno,multi_turn,73,65,23.61,0.00,42.52,1,23.52,1,,,9,,,,73,,,1,475
torchinferno,multi_turn,74,66,23.78,24.88,48.66,2,41.10,1,,,9,,,,74,,,2,1723
torchinferno,multi_turn,75,67,41.71,0.00,61.04,1,16.38,1,,,9,,,,75,,,3,7
torchinferno,multi_turn,76,68,30.26,32.10,62.36,2,32.07,1,,,9,,,,76,,,4,5760
torchinferno,multi_turn,77,69,33.02,33.26,66.28,2,30.17,1,,,9,,,,77,,,5,2269
torchinferno,multi_turn,78,70,36.29,0.00,57.60,1,17.36,1,,,9,,,,78,,,6,564
torchinferno,multi_turn,79,71,29.14,0.00,48.96,1,20.43,1,,,9,,,,79,,,7,12
torchinferno,multi_turn,48,72,98.67,20.68,119.36,2,16.76,1,,,6,,,,48,,,0,2556
torchinferno,multi_turn,49,73,30.45,0.00,41.32,1,24.20,1,,,6,,,,49,,,1,12
torchinferno,multi_turn,50,74,41.66,0.00,54.40,1,18.38,1,,,6,,,,50,,,2,205
torchinferno,multi_turn,51,75,27.92,0.00,45.75,1,21.86,1,,,6,,,,51,,,3,49
torchinferno,multi_turn,52,76,29.94,0.00,47.15,1,21.21,1,,,6,,,,52,,,4,168
torchinferno,multi_turn,53,77,34.46,31.59,66.05,2,30.28,1,,,6,,,,53,,,5,1728
torchinferno,multi_turn,54,78,53.36,0.00,68.58,1,14.58,1,,,6,,,,54,,,6,36
torchinferno,multi_turn,55,79,33.30,32.01,65.31,2,30.63,1,,,6,,,,55,,,7,1550
torchinferno,multi_turn,40,80,114.31,22.06,136.37,2,14.67,1,,,5,,,,40,,,0,4512
torchinferno,multi_turn,41,81,29.49,24.80,54.29,2,36.84,1,,,5,,,,41,,,1,2676
torchinferno,multi_turn,42,82,25.94,25.77,51.71,2,38.68,1,,,5,,,,42,,,2,1272
torchinferno,multi_turn,43,83,35.90,0.00,46.15,1,21.67,1,,,5,,,,43,,,3,90
torchinferno,multi_turn,44,84,33.93,0.00,52.37,1,19.09,1,,,5,,,,44,,,4,26
torchinferno,multi_turn,45,85,31.41,37.29,68.70,2,29.11,1,,,5,,,,45,,,5,1687
torchinferno,multi_turn,46,86,32.28,31.60,63.88,2,31.31,1,,,5,,,,46,,,6,1942
torchinferno,multi_turn,47,87,46.89,0.00,52.43,1,19.07,1,,,5,,,,47,,,7,13
torchinferno,multi_turn,16,88,154.60,0.00,167.97,1,5.95,1,,,2,,,,16,,,0,362
torchinferno,multi_turn,17,89,35.90,26.74,62.63,2,31.93,1,,,2,,,,17,,,1,2208
torchinferno,multi_turn,18,90,40.83,31.41,72.24,2,27.68,1,,,2,,,,18,,,2,2686
torchinferno,multi_turn,19,91,29.46,27.50,56.96,2,35.11,1,,,2,,,,19,,,3,1218
torchinferno,multi_turn,20,92,35.62,0.00,57.22,1,17.48,1,,,2,,,,20,,,4,278
torchinferno,multi_turn,21,93,29.27,0.00,45.93,1,21.77,1,,,2,,,,21,,,5,34
torchinferno,multi_turn,22,94,34.89,35.86,70.75,2,28.27,0,,,2,,,,22,,,6,4108
torchinferno,multi_turn,23,95,41.55,0.00,47.22,1,21.18,1,,,2,,,,23,,,7,30
torchinferno,multi_turn,96,96,39.24,0.00,56.02,1,17.85,1,,,12,,,,96,,,0,44
torchinferno,multi_turn,97,97,24.16,27.18,51.35,2,38.95,1,,,12,,,,97,,,1,1000
torchinferno,multi_turn,98,98,40.80,28.57,69.37,2,28.83,1,,,12,,,,98,,,2,1757
torchinferno,multi_turn,99,99,36.00,33.35,69.35,2,28.84,1,,,12,,,,99,,,3,5040
torchinferno,multi_turn,100,100,37.11,33.69,70.80,2,28.25,1,,,12,,,,100,,,4,1189
torchinferno,multi_turn,101,101,35.20,0.00,51.33,1,19.48,1,,,12,,,,101,,,5,574
torchinferno,multi_turn,102,102,41.80,0.00,46.03,1,21.72,1,,,12,,,,102,,,6,529
torchinferno,multi_turn,103,103,43.41,35.69,79.10,2,25.29,1,,,12,,,,103,,,7,2858
torchinferno,multi_turn,112,104,20.51,26.45,46.96,2,42.59,1,,,14,,,,112,,,0,2701
torchinferno,multi_turn,113,105,26.87,0.00,43.52,1,22.98,1,,,14,,,,113,,,1,343
torchinferno,multi_turn,114,106,24.68,34.01,58.69,2,34.08,1,,,14,,,,114,,,2,1045
torchinferno,multi_turn,115,107,30.70,0.00,45.98,1,21.75,1,,,14,,,,115,,,3,31
torchinferno,multi_turn,116,108,34.82,0.00,51.44,1,19.44,1,,,14,,,,116,,,4,9
torchinferno,multi_turn,117,109,52.26,37.31,89.58,2,22.33,1,,,14,,,,117,,,5,1260
torchinferno,multi_turn,118,110,40.69,23.51,64.20,2,31.15,1,,,14,,,,118,,,6,1680
torchinferno,multi_turn,119,111,42.64,0.00,62.34,1,16.04,1,,,14,,,,119,,,7,96
torchinferno,multi_turn,104,112,22.25,25.78,48.03,2,41.64,1,,,13,,,,104,,,0,3471
torchinferno,multi_turn,105,113,41.43,0.00,59.06,1,16.93,1,,,13,,,,105,,,1,912
torchinferno,multi_turn,106,114,24.23,30.54,54.78,2,36.51,1,,,13,,,,106,,,2,1368
torchinferno,multi_turn,107,115,36.31,0.00,49.70,1,20.12,1,,,13,,,,107,,,3,279
torchinferno,multi_turn,108,116,34.68,0.00,51.58,1,19.39,1,,,13,,,,108,,,4,971
torchinferno,multi_turn,109,117,53.49,34.28,87.77,2,22.79,1,,,13,,,,109,,,5,1143
torchinferno,multi_turn,110,118,35.93,35.83,71.76,2,27.87,1,,,13,,,,110,,,6,2274
torchinferno,multi_turn,111,119,44.08,0.00,60.94,1,16.41,1,,,13,,,,111,,,7,19
torchinferno,multi_turn,120,120,31.92,0.00,43.59,1,22.94,1,,,15,,,,120,,,0,6
torchinferno,multi_turn,121,121,28.95,26.55,55.50,2,36.04,1,,,15,,,,121,,,1,2194
torchinferno,multi_turn,122,122,49.44,0.00,63.35,1,15.79,1,,,15,,,,122,,,2,76
torchinferno,multi_turn,123,123,38.08,0.00,49.59,1,20.17,1,,,15,,,,123,,,3,382
torchinferno,multi_turn,124,124,39.28,0.00,50.92,1,19.64,1,,,15,,,,124,,,4,512
torchinferno,multi_turn,125,125,36.16,32.92,69.08,2,28.95,1,,,15,,,,125,,,5,5612
torchinferno,multi_turn,126,126,61.17,31.78,92.95,2,21.52,1,,,15,,,,126,,,6,1924
torchinferno,multi_turn,127,127,42.25,31.60,73.85,2,27.08,1,,,15,,,,127,,,7,1426
torchinferno,multi_turn,128,128,38.96,24.86,63.82,2,31.34,1,,,16,,,,128,,,0,3906
torchinferno,multi_turn,129,129,35.63,29.14,64.77,2,30.88,1,,,16,,,,129,,,1,1705
torchinferno,multi_turn,130,130,32.98,0.00,49.40,1,20.24,1,,,16,,,,130,,,2,28
torchinferno,multi_turn,131,131,34.94,30.25,65.18,2,30.68,1,,,16,,,,131,,,3,2656
torchinferno,multi_turn,132,132,37.58,0.00,53.82,1,18.58,1,,,16,,,,132,,,4,32
torchinferno,multi_turn,133,133,38.13,33.72,71.85,2,27.84,1,,,16,,,,133,,,5,3828
torchinferno,multi_turn,134,134,43.47,0.00,58.36,1,17.13,1,,,16,,,,134,,,6,476
torchinferno,multi_turn,135,135,36.28,0.00,59.34,1,16.85,1,,,16,,,,135,,,7,120
torchinferno,multi_turn,136,136,33.78,0.00,50.09,1,19.96,1,,,17,,,,136,,,0,25
torchinferno,multi_turn,137,137,30.08,29.02,59.11,2,33.84,1,,,17,,,,137,,,1,2208
torchinferno,multi_turn,138,138,33.05,0.00,49.04,1,20.39,1,,,17,,,,138,,,2,80
torchinferno,multi_turn,139,139,37.12,0.00,51.65,1,19.36,1,,,17,,,,139,,,3,1
torchinferno,multi_turn,140,140,36.58,0.00,55.47,1,18.03,1,,,17,,,,140,,,4,34
torchinferno,multi_turn,141,141,29.50,36.29,65.79,2,30.40,1,,,17,,,,141,,,5,7387
torchinferno,multi_turn,142,142,36.72,0.00,57.30,1,17.45,1,,,17,,,,142,,,6,37
torchinferno,multi_turn,143,143,41.56,40.47,82.03,2,24.38,1,,,17,,,,143,,,7,1952
torchinferno,multi_turn,144,144,44.21,0.00,62.13,1,16.10,1,,,18,,,,144,,,0,71
torchinferno,multi_turn,145,145,31.15,0.00,44.51,1,22.47,1,,,18,,,,145,,,1,864
torchinferno,multi_turn,146,146,35.28,0.00,51.80,1,19.31,1,,,18,,,,146,,,2,33
torchinferno,multi_turn,147,147,33.71,0.00,46.92,1,21.31,1,,,18,,,,147,,,3,426
torchinferno,multi_turn,148,148,39.12,0.00,54.77,1,18.26,1,,,18,,,,148,,,4,14
torchinferno,multi_turn,149,149,36.00,35.04,71.04,2,28.15,1,,,18,,,,149,,,5,1530
torchinferno,multi_turn,150,150,45.61,30.61,76.23,2,26.24,0,,,18,,,,150,,,6,5994
torchinferno,multi_turn,151,151,42.31,0.00,65.40,1,15.29,1,,,18,,,,151,,,7,161
torchinferno,multi_turn,152,152,26.85,36.45,63.29,2,31.60,1,,,19,,,,152,,,0,3442
torchinferno,multi_turn,153,153,29.80,35.94,65.74,2,30.42,1,,,19,,,,153,,,1,1457
torchinferno,multi_turn,154,154,31.04,0.00,47.94,1,20.86,1,,,19,,,,154,,,2,35
torchinferno,multi_turn,155,155,33.20,30.31,63.51,2,31.49,1,,,19,,,,155,,,3,1520
torchinferno,multi_turn,156,156,47.00,0.00,56.88,1,17.58,1,,,19,,,,156,,,4,525
torchinferno,multi_turn,157,157,37.45,0.00,58.05,1,17.23,1,,,19,,,,157,,,5,19
torchinferno,multi_turn,158,158,39.20,37.88,77.08,2,25.95,1,,,19,,,,158,,,6,2251
torchinferno,multi_turn,159,159,38.33,0.00,60.01,1,16.66,1,,,19,,,,159,,,7,296
torchinferno,multi_turn,160,160,25.97,0.00,36.52,1,27.38,1,,,20,,,,160,,,0,478
torchinferno,multi_turn,161,161,35.54,29.99,65.53,2,30.52,1,,,20,,,,161,,,1,1725
torchinferno,multi_turn,162,162,37.17,28.85,66.02,2,30.29,1,,,20,,,,162,,,2,1677
torchinferno,multi_turn,163,163,38.81,0.00,55.54,1,18.01,1,,,20,,,,163,,,3,469
torchinferno,multi_turn,164,164,37.56,39.49,77.05,2,25.96,1,,,20,,,,164,,,4,4712
torchinferno,multi_turn,165,165,36.00,0.00,54.67,1,18.29,1,,,20,,,,165,,,5,15
torchinferno,multi_turn,166,166,39.50,0.00,60.99,1,16.40,1,,,20,,,,166,,,6,58
torchinferno,multi_turn,167,167,34.96,41.80,76.76,2,26.06,1,,,20,,,,167,,,7,2464
torchinferno,multi_turn,168,168,35.52,0.00,51.13,1,19.56,1,,,21,,,,168,,,0,199
torchinferno,multi_turn,169,169,32.94,0.00,53.18,1,18.80,1,,,21,,,,169,,,1,20
